"","...1","age","university","housing","duration","contact","marital","previous","y"
"500",500,51,"no","yes",531,"telephone","married",0,"no"
"501",501,56,"yes","no",153,"telephone","married",0,"no"
"502",502,33,"no","no",80,"telephone","married",0,"no"
"503",503,33,"no","no",198,"telephone","married",0,"no"
"504",504,51,"no","yes",568,"telephone","divorced",0,"no"
"505",505,39,"no","yes",918,"telephone","married",0,"yes"
"506",506,45,"yes","no",82,"telephone","married",0,"no"
"507",507,40,"yes","no",198,"telephone","single",0,"no"
"508",508,60,"no","yes",211,"telephone","single",0,"no"
"509",509,33,"yes","yes",120,"telephone","married",0,"no"
"510",510,47,"no","yes",269,"telephone","married",0,"no"
"511",511,48,"no","no",128,"telephone","married",0,"no"
"512",512,43,"no","no",166,"telephone","married",0,"no"
"513",513,37,"yes","yes",211,"telephone","married",0,"no"
"514",514,50,"no","yes",369,"telephone","married",0,"no"
"515",515,59,"no","yes",91,"telephone","married",0,"no"
"516",516,32,"no","yes",267,"telephone","married",0,"no"
"517",517,42,"no","yes",198,"telephone","single",0,"no"
"518",518,52,"no","no",371,"telephone","married",0,"no"
"519",519,42,"no","no",288,"telephone","married",0,"no"
"520",520,42,"no","no",221,"telephone","married",0,"no"
"521",521,40,"no","no",427,"telephone","married",0,"no"
"522",522,38,"no","no",310,"telephone","married",0,"no"
"523",523,39,"no","yes",158,"telephone","married",0,"no"
"524",524,39,"no","no",198,"telephone","married",0,"no"
"525",525,38,"no","no",145,"telephone","married",0,"no"
"526",526,47,"no","yes",247,"telephone","single",0,"no"
"527",527,30,"no","no",102,"telephone","single",0,"no"
"528",528,38,"no","yes",179,"telephone","divorced",0,"no"
"529",529,39,"yes","no",73,"telephone","divorced",0,"no"
"530",530,44,"no","no",263,"telephone","married",0,"no"
"531",531,36,"no","no",342,"telephone","married",0,"no"
"532",532,41,"no","yes",41,"telephone","married",0,"no"
"533",533,41,"no","no",13,"telephone","married",0,"no"
"534",534,35,"no","no",79,"telephone","married",0,"no"
"535",535,41,"no","no",358,"telephone","married",0,"no"
"536",536,36,"no","no",162,"telephone","married",0,"no"
"537",537,35,"no","yes",150,"telephone","single",0,"no"
"538",538,33,"no","no",26,"telephone","single",0,"no"
"539",539,38,"no","no",250,"telephone","single",0,"no"
"540",540,33,"yes","no",792,"telephone","married",0,"no"
"541",541,55,"no","no",146,"telephone","married",0,"no"
"542",542,36,"no","no",440,"telephone","single",0,"no"
"543",543,57,"no","no",289,"telephone","married",0,"no"
"544",544,32,"yes","yes",242,"telephone","single",0,"no"
"545",545,30,"no","yes",123,"telephone","single",0,"no"
"546",546,43,"no","yes",161,"telephone","married",0,"no"
"547",547,46,"yes","no",268,"telephone","married",0,"no"
"548",548,35,"no","no",259,"telephone","divorced",0,"no"
"549",549,34,"yes","yes",26,"telephone","single",0,"no"
"550",550,50,"no","no",153,"telephone","married",0,"no"
"551",551,39,"yes","no",424,"telephone","single",0,"no"
"552",552,39,"no","no",375,"telephone","married",0,"no"
"553",553,42,"no","no",179,"telephone","married",0,"no"
"554",554,57,"yes","yes",383,"telephone","married",0,"no"
"555",555,45,"no","no",440,"telephone","married",0,"no"
"556",556,40,"no","no",195,"telephone","married",0,"no"
"557",557,42,"no","no",1297,"telephone","married",0,"yes"
"558",558,40,"no","no",217,"telephone","married",0,"no"
"559",559,38,"no","no",87,"telephone","single",0,"no"
"560",560,39,"no","yes",427,"telephone","married",0,"no"
"561",561,41,"no","no",189,"telephone","married",0,"no"
"562",562,39,"no","yes",502,"telephone","married",0,"no"
"563",563,41,"no","yes",260,"telephone","married",0,"no"
"564",564,45,"yes","no",209,"telephone","married",0,"no"
"565",565,35,"yes","no",179,"telephone","divorced",0,"no"
"566",566,35,"no","yes",179,"telephone","married",0,"no"
"567",567,49,"no","no",69,"telephone","married",0,"no"
"568",568,36,"no","no",105,"telephone","married",0,"no"
"569",569,23,"yes","no",266,"telephone","single",0,"no"
"570",570,43,"yes","no",87,"telephone","married",0,"no"
"571",571,49,"no","no",524,"telephone","married",0,"no"
"572",572,36,"no","no",155,"telephone","married",0,"no"
"573",573,51,"no","yes",162,"telephone","married",0,"no"
"574",574,56,"no","yes",316,"telephone","married",0,"no"
"575",575,45,"no","no",352,"telephone","married",0,"no"
"576",576,42,"no","no",695,"telephone","married",0,"no"
"577",577,41,"no","no",76,"telephone","divorced",0,"no"
"578",578,32,"no","no",535,"telephone","married",0,"no"
"579",579,46,"yes","no",310,"telephone","married",0,"no"
"580",580,37,"no","no",390,"telephone","married",0,"no"
"581",581,53,"yes","no",369,"telephone","married",0,"no"
"582",582,30,"no","no",112,"telephone","married",0,"no"
"583",583,45,"no","no",79,"telephone","married",0,"no"
"584",584,24,"no","no",140,"telephone","single",0,"no"
"585",585,45,"no","no",315,"telephone","married",0,"no"
"586",586,34,"yes","no",262,"telephone","single",0,"no"
"587",587,41,"yes","no",174,"telephone","married",0,"no"
"588",588,59,"no","yes",424,"telephone","married",0,"no"
"589",589,45,"no","no",135,"telephone","married",0,"no"
"590",590,54,"no","no",36,"telephone","married",0,"no"
"591",591,32,"no","no",1906,"telephone","married",0,"no"
"592",592,33,"no","yes",219,"telephone","married",0,"no"
"593",593,32,"yes","no",135,"telephone","married",0,"no"
"594",594,34,"no","no",147,"telephone","single",0,"no"
"595",595,46,"yes","no",407,"telephone","married",0,"no"
"596",596,57,"no","yes",402,"telephone","married",0,"no"
"597",597,42,"no","no",209,"telephone","married",0,"no"
"598",598,48,"no","yes",92,"telephone","married",0,"no"
"599",599,58,"yes","yes",208,"telephone","divorced",0,"no"
"600",600,34,"no","no",193,"telephone","married",0,"no"
"601",601,32,"yes","yes",65,"telephone","single",0,"no"
"602",602,48,"no","no",284,"telephone","married",0,"no"
"603",603,47,"no","no",285,"telephone","married",0,"no"
"604",604,31,"no","no",231,"telephone","married",0,"no"
"605",605,32,"yes","yes",278,"telephone","single",0,"no"
"606",606,32,"yes","no",389,"telephone","single",0,"no"
"607",607,36,"no","no",158,"telephone","married",0,"no"
"608",608,53,"no","no",78,"telephone","married",0,"no"
"609",609,37,"no","no",258,"telephone","married",0,"no"
"610",610,50,"no","no",87,"telephone","married",0,"no"
"611",611,46,"no","yes",147,"telephone","married",0,"no"
"612",612,41,"no","no",635,"telephone","married",0,"no"
"613",613,43,"no","no",289,"telephone","single",0,"no"
"614",614,51,"yes","yes",170,"telephone","married",0,"no"
"615",615,38,"yes","yes",802,"telephone","married",0,"no"
"616",616,41,"no","yes",381,"telephone","married",0,"no"
"617",617,39,"no","no",218,"telephone","married",0,"no"
"618",618,52,"no","no",57,"telephone","married",0,"no"
"619",619,37,"no","yes",304,"telephone","married",0,"no"
"620",620,41,"no","yes",241,"telephone","married",0,"no"
"621",621,46,"yes","yes",230,"telephone","divorced",0,"no"
"622",622,47,"no","no",79,"telephone","married",0,"no"
"623",623,35,"no","no",262,"telephone","married",0,"no"
"624",624,38,"no","no",392,"telephone","married",0,"no"
"625",625,30,"no","yes",201,"telephone","single",0,"no"
"626",626,46,"no","yes",145,"telephone","married",0,"no"
"627",627,30,"no","no",252,"telephone","married",0,"no"
"628",628,35,"no","no",329,"telephone","single",0,"no"
"629",629,58,"no","yes",328,"telephone","married",0,"no"
"630",630,40,"no","no",191,"telephone","married",0,"no"
"631",631,34,"yes","no",116,"telephone","married",0,"no"
"632",632,30,"yes","no",246,"telephone","single",0,"no"
"633",633,38,"no","no",532,"telephone","married",0,"no"
"634",634,55,"no","no",293,"telephone","single",0,"no"
"635",635,55,"yes","yes",416,"telephone","married",0,"no"
"636",636,45,"no","yes",37,"telephone","single",0,"no"
"637",637,36,"yes","yes",132,"telephone","married",0,"no"
"638",638,32,"yes","no",530,"telephone","single",0,"no"
"639",639,35,"no","yes",175,"telephone","married",0,"no"
"640",640,55,"yes","yes",90,"telephone","divorced",0,"no"
"641",641,49,"no","no",524,"telephone","married",0,"no"
"642",642,29,"no","yes",29,"telephone","married",0,"no"
"643",643,34,"no","yes",311,"telephone","married",0,"no"
"644",644,54,"no","yes",412,"telephone","married",0,"no"
"645",645,36,"no","no",211,"telephone","single",0,"no"
"646",646,30,"yes","yes",312,"telephone","single",0,"no"
"647",647,33,"yes","no",392,"telephone","divorced",0,"no"
"648",648,37,"no","no",191,"telephone","married",0,"no"
"649",649,36,"no","yes",284,"telephone","married",0,"no"
"650",650,33,"no","no",328,"telephone","married",0,"no"
"651",651,32,"no","yes",100,"telephone","married",0,"no"
"652",652,32,"no","no",226,"telephone","married",0,"no"
"653",653,50,"no","yes",507,"telephone","married",0,"no"
"654",654,39,"no","no",333,"telephone","married",0,"no"
"655",655,51,"no","yes",128,"telephone","divorced",0,"no"
"656",656,33,"no","no",322,"telephone","married",0,"no"
"657",657,33,"no","no",202,"telephone","married",0,"no"
"658",658,56,"yes","no",92,"telephone","married",0,"no"
"659",659,39,"yes","yes",205,"telephone","divorced",0,"no"
"660",660,33,"yes","no",739,"telephone","single",0,"no"
"661",661,59,"no","no",273,"telephone","divorced",0,"no"
"662",662,42,"no","yes",339,"telephone","single",0,"no"
"663",663,43,"no","no",262,"telephone","married",0,"no"
"664",664,35,"yes","no",308,"telephone","married",0,"no"
"665",665,46,"no","yes",467,"telephone","married",0,"no"
"666",666,27,"no","no",245,"telephone","married",0,"no"
"667",667,47,"yes","yes",160,"telephone","divorced",0,"no"
"668",668,31,"yes","no",189,"telephone","single",0,"no"
"669",669,32,"no","yes",477,"telephone","married",0,"no"
"670",670,54,"no","no",65,"telephone","married",0,"no"
"671",671,56,"yes","no",191,"telephone","married",0,"no"
"672",672,48,"no","yes",196,"telephone","single",0,"no"
"673",673,44,"no","yes",221,"telephone","married",0,"no"
"674",674,46,"no","no",197,"telephone","married",0,"no"
"675",675,45,"no","yes",178,"telephone","married",0,"no"
"676",676,43,"no","no",221,"telephone","married",0,"no"
"677",677,40,"no","no",64,"telephone","single",0,"no"
"678",678,56,"yes","yes",75,"telephone","married",0,"no"
"679",679,47,"no","no",400,"telephone","married",0,"no"
"680",680,39,"yes","yes",378,"telephone","divorced",0,"no"
"681",681,48,"no","no",118,"telephone","married",0,"no"
"682",682,45,"no","yes",1597,"telephone","married",0,"yes"
"683",683,36,"yes","no",346,"telephone","married",0,"no"
"684",684,49,"no","yes",107,"telephone","married",0,"no"
"685",685,46,"no","no",60,"telephone","married",0,"no"
"686",686,38,"no","yes",276,"telephone","married",0,"no"
"687",687,50,"no","yes",176,"telephone","married",0,"no"
"688",688,27,"no","yes",390,"telephone","single",0,"no"
"689",689,40,"no","yes",251,"telephone","married",0,"no"
"690",690,46,"yes","yes",716,"telephone","married",0,"no"
"691",691,40,"yes","yes",189,"telephone","divorced",0,"no"
"692",692,33,"yes","no",125,"telephone","single",0,"no"
"693",693,54,"no","yes",234,"telephone","married",0,"no"
"694",694,52,"no","yes",79,"telephone","married",0,"no"
"695",695,53,"yes","yes",13,"telephone","married",0,"no"
"696",696,49,"no","no",296,"telephone","married",0,"no"
"697",697,42,"no","no",114,"telephone","married",0,"no"
"698",698,49,"no","no",283,"telephone","married",0,"no"
"699",699,40,"no","no",109,"telephone","married",0,"no"
"700",700,59,"yes","no",132,"telephone","married",0,"no"
"701",701,51,"no","yes",144,"telephone","married",0,"no"
"702",702,57,"no","yes",121,"telephone","married",0,"no"
"703",703,38,"no","yes",95,"telephone","divorced",0,"no"
"704",704,52,"yes","no",31,"telephone","married",0,"no"
"705",705,26,"no","yes",112,"telephone","single",0,"no"
"706",706,35,"yes","yes",161,"telephone","married",0,"no"
"707",707,51,"yes","no",87,"telephone","married",0,"no"
"708",708,43,"no","yes",593,"telephone","married",0,"no"
"709",709,42,"no","yes",99,"telephone","married",0,"no"
"710",710,60,"yes","yes",198,"telephone","divorced",0,"no"
"711",711,36,"no","yes",285,"telephone","married",0,"no"
"712",712,57,"yes","no",190,"telephone","married",0,"no"
"713",713,35,"yes","no",172,"telephone","single",0,"no"
"714",714,30,"yes","no",178,"telephone","married",0,"no"
"715",715,43,"no","no",174,"telephone","married",0,"no"
"716",716,40,"no","no",631,"telephone","married",0,"no"
"717",717,45,"yes","no",152,"telephone","married",0,"no"
"718",718,56,"no","no",176,"telephone","married",0,"no"
"719",719,46,"no","no",32,"telephone","married",0,"no"
"720",720,41,"no","yes",1529,"telephone","married",0,"no"
"721",721,42,"yes","yes",254,"telephone","married",0,"no"
"722",722,56,"no","no",214,"telephone","married",0,"no"
"723",723,43,"no","yes",147,"telephone","married",0,"no"
"724",724,34,"no","no",800,"telephone","married",0,"no"
"725",725,38,"no","yes",106,"telephone","married",0,"no"
"726",726,40,"no","no",135,"telephone","married",0,"no"
"727",727,38,"no","no",112,"telephone","married",0,"no"
"728",728,48,"yes","yes",222,"telephone","married",0,"no"
"729",729,27,"no","yes",314,"telephone","married",0,"no"
"730",730,24,"no","no",421,"telephone","single",0,"no"
"731",731,47,"no","yes",410,"telephone","single",0,"no"
"732",732,48,"no","no",207,"telephone","married",0,"no"
"733",733,31,"no","yes",239,"telephone","single",0,"no"
"734",734,39,"no","yes",83,"telephone","single",0,"no"
"735",735,41,"yes","no",160,"telephone","single",0,"no"
"736",736,49,"no","yes",42,"telephone","married",0,"no"
"737",737,56,"no","no",55,"telephone","married",0,"no"
"738",738,49,"no","no",157,"telephone","married",0,"no"
"739",739,47,"yes","no",303,"telephone","divorced",0,"no"
"740",740,44,"no","yes",336,"telephone","married",0,"no"
"741",741,48,"no","no",233,"telephone","divorced",0,"no"
"742",742,55,"no","yes",211,"telephone","married",0,"no"
"743",743,59,"no","yes",88,"telephone","married",0,"no"
"744",744,44,"no","yes",139,"telephone","single",0,"no"
"745",745,46,"no","no",329,"telephone","married",0,"no"
"746",746,39,"no","yes",305,"telephone","divorced",0,"no"
"747",747,38,"no","yes",206,"telephone","married",0,"no"
"748",748,36,"no","yes",128,"telephone","married",0,"no"
"749",749,29,"yes","no",122,"telephone","single",0,"no"
"750",750,31,"no","yes",343,"telephone","single",0,"no"
"751",751,30,"no","no",126,"telephone","divorced",0,"no"
"752",752,36,"no","yes",249,"telephone","married",0,"no"
"753",753,60,"no","no",59,"telephone","married",0,"no"
"754",754,36,"yes","yes",166,"telephone","married",0,"no"
"755",755,32,"no","no",190,"telephone","married",0,"no"
"756",756,39,"no","yes",216,"telephone","married",0,"no"
"757",757,30,"yes","yes",51,"telephone","married",0,"no"
"758",758,39,"no","no",169,"telephone","married",0,"no"
"759",759,37,"no","yes",148,"telephone","married",0,"no"
"760",760,39,"no","yes",132,"telephone","married",0,"no"
"761",761,46,"no","no",117,"telephone","married",0,"no"
"762",762,43,"no","no",275,"telephone","married",0,"no"
"763",763,37,"no","yes",124,"telephone","married",0,"no"
"764",764,30,"yes","no",118,"telephone","married",0,"no"
"765",765,38,"no","no",479,"telephone","married",0,"no"
"766",766,31,"yes","yes",285,"telephone","married",0,"no"
"767",767,44,"yes","no",322,"telephone","married",0,"no"
"768",768,44,"yes","no",202,"telephone","married",0,"no"
"769",769,38,"no","no",162,"telephone","married",0,"no"
"770",770,30,"no","no",216,"telephone","single",0,"no"
"771",771,37,"no","no",195,"telephone","married",0,"no"
"772",772,54,"no","yes",96,"telephone","divorced",0,"no"
"773",773,41,"no","yes",149,"telephone","married",0,"no"
"774",774,43,"no","no",720,"telephone","married",0,"no"
"775",775,38,"no","no",92,"telephone","married",0,"no"
"776",776,41,"no","yes",188,"telephone","married",0,"no"
"777",777,38,"no","no",70,"telephone","single",0,"no"
"778",778,33,"no","no",141,"telephone","married",0,"no"
"779",779,32,"no","yes",395,"telephone","married",0,"no"
"780",780,30,"no","no",629,"telephone","married",0,"no"
"781",781,43,"no","yes",261,"telephone","married",0,"no"
"782",782,30,"no","yes",502,"telephone","married",0,"no"
"783",783,36,"no","no",446,"telephone","divorced",0,"no"
"784",784,38,"no","no",131,"telephone","married",0,"no"
"785",785,35,"no","yes",198,"telephone","single",0,"no"
"786",786,50,"yes","no",312,"telephone","married",0,"no"
"787",787,38,"no","yes",275,"telephone","married",0,"no"
"788",788,58,"no","no",120,"telephone","married",0,"no"
"789",789,50,"no","yes",333,"telephone","married",0,"no"
"790",790,33,"no","no",113,"telephone","single",0,"no"
"791",791,33,"no","no",150,"telephone","single",0,"no"
"792",792,44,"yes","yes",91,"telephone","single",0,"no"
"793",793,31,"no","no",296,"telephone","married",0,"no"
"794",794,40,"no","no",128,"telephone","married",0,"no"
"795",795,28,"no","no",298,"telephone","single",0,"no"
"796",796,36,"no","yes",326,"telephone","single",0,"no"
"797",797,44,"no","no",292,"telephone","single",0,"no"
"798",798,38,"no","yes",215,"telephone","divorced",0,"no"
"799",799,33,"no","no",97,"telephone","married",0,"no"
"800",800,39,"no","yes",32,"telephone","divorced",0,"no"
